datetime,CellID,countrycode,smsin,smsout,callin,callout,internet,hour,dayofweek,is_weekend,month,is_night,log1p_smsin,log1p_smsout,log1p_callin,log1p_callout,log1p_internet
2013-01-11 00:00:00,53,49,0.0,0.0,0.0,0.0,0.0033,0,4,0,1,1,0.0,0.0,0.0,0.0,0.003294566949430031
2013-01-11 00:00:00,54,0,0.4853,0.0228,0.0,0.0456,0.0,0,4,0,1,1,0.39561677205335,0.022543964434894505,0.0,0.04459088332787514,0.0
2013-01-11 00:00:00,54,33,0.0,0.0,0.0,0.0,0.1095,0,4,0,1,1,0.0,0.0,0.0,0.0,0.10390946339051156
2013-01-11 00:00:00,54,39,1.3139,1.38,1.0654,0.6987,75.3677,0,4,0,1,1,0.8389344126259262,0.8671004876833833,0.7253239122551665,0.5298632526431283,4.335559831908873
2013-01-11 00:00:00,54,46,0.0,0.0,0.0,0.0,0.1274,0,4,0,1,1,0.0,0.0,0.0,0.0,0.1199140966653376
2013-01-11 00:00:00,54,49,0.0,0.0,0.0,0.0,0.0231,0,4,0,1,1,0.0,0.0,0.0,0.0,0.022837233902757225
2013-01-11 00:00:00,55,0,0.3634,0.0199,0.0,0.0399,0.0,0,4,0,1,1,0.30998157994654785,0.019704583274335403,0.0,0.03912455468405003,0.0
2013-01-11 00:00:00,55,33,0.0,0.0,0.0,0.0,0.0962,0,4,0,1,1,0.0,0.0,0.0,0.0,0.09184965362987897
2013-01-11 00:00:00,55,39,1.0563,1.2169,0.9967,0.6695,77.5973,0,4,0,1,1,0.7209082513453356,0.7961098236177704,0.6914958178107148,0.5125241804015721,4.364337347700109
2013-01-11 00:00:00,55,46,0.0,0.0,0.0,0.0,0.089,0,4,0,1,1,0.0,0.0,0.0,0.0,0.08525984395082342
2013-01-11 00:00:00,55,49,0.0,0.0,0.0,0.0,0.0292,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02878180142545205
2013-01-11 00:00:00,56,0,0.0604,0.0218,0.0,0.0436,0.0,0,4,0,1,1,0.058646195432733424,0.021565777914560543,0.0,0.04267627428043632,0.0
2013-01-11 00:00:00,56,33,0.0,0.0,0.0,0.0,0.0271,0,4,0,1,1,0.0,0.0,0.0,0.0,0.026739297189621605
2013-01-11 00:00:00,56,39,0.6586,0.4872,0.4195,0.6408,78.2995,0,4,0,1,1,0.5059738730349663,0.3968951574250972,0.35030469693088884,0.4951839277760338,4.373231823450685
2013-01-11 00:00:00,56,46,0.0,0.0,0.0,0.0,0.0906,0,4,0,1,1,0.0,0.0,0.0,0.0,0.08672800350982414
2013-01-11 00:00:00,56,49,0.0,0.0,0.0,0.0,0.0252,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02488771550777899
2013-01-11 00:00:00,56,81,0.0,0.0,0.0,0.0763,0.0,0,4,0,1,1,0.0,0.0,0.0,0.0735292332881155,0.0
2013-01-11 00:00:00,57,0,0.0211,0.0227,0.0,0.5555,0.0,0,4,0,1,1,0.020880477579355232,0.022446188829830054,0.0,0.44179703735555464,0.0
2013-01-11 00:00:00,57,33,0.0,0.0,0.0,0.0,0.0023,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0022973590486834897
2013-01-11 00:00:00,57,39,0.424,0.4169,0.2778,0.5046,66.0048,0,4,0,1,1,0.353469812989784,0.34847138658804405,0.24513984918610582,0.40852708214398414,4.20476425861586
2013-01-11 00:00:00,57,46,0.0,0.0,0.0,0.0,0.076,0,4,0,1,1,0.0,0.0,0.0,0.0,0.07325046173959267
2013-01-11 00:00:00,57,49,0.0,0.0,0.0,0.0,0.0023,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0022973590486834897
2013-01-11 00:00:00,57,81,0.0,0.0,0.0,0.0791,0.0,0,4,0,1,1,0.0,0.0,0.0,0.0761273603875509,0.0
2013-01-11 00:00:00,58,0,0.1214,0.0002,0.0,0.4704,0.0,0,4,0,1,1,0.1145779047074351,0.00019998000266626675,0.0,0.3855344726192856,0.0
2013-01-11 00:00:00,58,39,0.7754,0.4969,0.5936,0.5345,62.4746,0,4,0,1,1,0.574025749652082,0.40339630293905304,0.4659956078481967,0.4282045950776538,4.150639825877306
2013-01-11 00:00:00,58,46,0.0,0.0,0.0,0.0,0.2041,0,4,0,1,1,0.0,0.0,0.0,0.0,0.1857323999160363
2013-01-11 00:00:00,58,81,0.0,0.0,0.0,0.0791,0.0,0,4,0,1,1,0.0,0.0,0.0,0.0761273603875509,0.0
2013-01-11 00:00:00,59,0,0.0854,0.0,0.0,0.0,0.0,0,4,0,1,1,0.08194858264716741,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,59,39,0.7639,0.3277,0.556,0.4251,60.9631,0,4,0,1,1,0.5675272666352944,0.2834481219197193,0.4421184257561999,0.3542419866970294,4.126539046575985
2013-01-11 04:00:00,9290,370,0.0,0.0,0.0,0.0,0.2414,4,4,0,1,1,0.0,0.0,0.0,0.0,0.21623977499741528
2013-01-11 04:00:00,9291,0,0.9586,0.0,0.0,0.0,0.0,4,4,0,1,1,0.672229932304557,0.0,0.0,0.0,0.0
2013-01-11 04:00:00,9291,31,0.0,0.0,0.0,0.0,0.0763,4,4,0,1,1,0.0,0.0,0.0,0.0,0.0735292332881155
2013-01-11 04:00:00,9291,32,0.0,0.0,0.0,0.0,0.2852,4,4,0,1,1,0.0,0.0,0.0,0.0,0.2509143482595663
2013-01-11 04:00:00,9291,33,0.0,0.0,0.0,0.0,0.3897,4,4,0,1,1,0.0,0.0,0.0,0.0,0.3290878965103992
2013-01-11 04:00:00,9291,39,1.3676,1.8457,0.8282,0.8,162.7975,4,4,0,1,1,0.8618767838344329,1.045809083008217,0.6033318762375813,0.5877866649021191,5.098630908787233
2013-01-11 04:00:00,9291,43,0.0,0.0,0.0,0.0,0.4744,4,4,0,1,1,0.0,0.0,0.0,0.0,0.3882511273734765
2013-01-11 04:00:00,9291,48,0.0,0.0,0.0,0.0,0.0282,4,4,0,1,1,0.0,0.0,0.0,0.0,0.02780970063926723
2013-01-11 04:00:00,9291,49,0.0,0.0,0.0,0.0,0.0282,4,4,0,1,1,0.0,0.0,0.0,0.0,0.02780970063926723
2013-01-11 04:00:00,9291,353,0.0,0.0,0.0,0.0,0.2654,4,4,0,1,1,0.0,0.0,0.0,0.0,0.23538827773064686
2013-01-11 04:00:00,9291,359,0.0,0.0,0.0,0.0,0.0282,4,4,0,1,1,0.0,0.0,0.0,0.0,0.02780970063926723
2013-01-11 04:00:00,9291,370,0.0,0.0,0.0,0.0,0.1525,4,4,0,1,1,0.0,0.0,0.0,0.0,0.14193349588866652
2013-01-11 04:00:00,9291,420,0.0,0.0,0.0,0.0,0.0565,4,4,0,1,1,0.0,0.0,0.0,0.0,0.05496155807397434
2013-01-11 04:00:00,9291,421,0.0,0.0,0.0,0.0,0.0282,4,4,0,1,1,0.0,0.0,0.0,0.0,0.02780970063926723
2013-01-11 04:00:00,9292,0,1.0391,0.0,0.0,0.0,0.0,4,4,0,1,1,0.7125085340385652,0.0,0.0,0.0,0.0
2013-01-11 04:00:00,9292,32,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9292,33,0.0,0.0,0.0,0.0,0.23,4,4,0,1,1,0.0,0.0,0.0,0.0,0.20701416938432615
2013-01-11 04:00:00,9292,39,1.78,2.2612,0.9772,0.9006,171.512,4,4,0,1,1,1.0224509277025458,1.1820952258066186,0.6816817024506672,0.6421696257950779,5.1504667992692585
2013-01-11 04:00:00,9292,43,0.0,0.0,0.0,0.0,0.4601,4,4,0,1,1,0.0,0.0,0.0,0.0,0.37850492652538126
2013-01-11 04:00:00,9292,48,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9292,49,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9292,353,0.0,0.0,0.0,0.0,0.3067,4,4,0,1,1,0.0,0.0,0.0,0.0,0.2675048750129634
2013-01-11 04:00:00,9292,359,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9292,420,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9292,421,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9293,0,0.5674,0.0,0.0,0.3152,0.0,4,4,0,1,1,0.4494181956366272,0.0,0.0,0.2739887453197784,0.0
2013-01-11 04:00:00,9293,32,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9293,33,0.0,0.0,0.0,0.0,0.23,4,4,0,1,1,0.0,0.0,0.0,0.0,0.20701416938432615
2013-01-11 04:00:00,9293,39,1.7916,1.6767,1.0489,0.657,177.5139,4,4,0,1,1,1.0266149081608595,0.9845846925131434,0.7173030637710164,0.5050087384444258,5.184666469336353
2013-01-11 04:00:00,9293,43,0.0,0.0,0.0,0.0,0.4601,4,4,0,1,1,0.0,0.0,0.0,0.0,0.37850492652538126
2013-01-11 04:00:00,9293,48,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9293,49,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9293,353,0.0,0.0,0.0,0.0,0.3067,4,4,0,1,1,0.0,0.0,0.0,0.0,0.2675048750129634
2013-01-11 04:00:00,9293,359,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9293,420,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9293,421,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9294,0,0.0,0.0,0.0,0.0932,0.0,4,4,0,1,1,0.0,0.0,0.0,0.0891091750717759,0.0
2013-01-11 04:00:00,9294,32,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9294,33,0.0,0.0,0.0,0.0,0.23,4,4,0,1,1,0.0,0.0,0.0,0.0,0.20701416938432615
2013-01-11 04:00:00,9294,39,3.0539,0.9202,1.2658,1.0959,393.5884,4,4,0,1,1,1.3996793807300132,0.6524293472813865,0.8179278974572511,0.7399830553969771,5.977843196298841
2013-01-11 04:00:00,9294,43,0.0,0.0,0.0,0.0,0.4601,4,4,0,1,1,0.0,0.0,0.0,0.0,0.37850492652538126
2013-01-11 04:00:00,9294,48,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9294,49,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9294,353,0.0,0.0,0.0,0.0,0.3067,4,4,0,1,1,0.0,0.0,0.0,0.0,0.2675048750129634
2013-01-11 04:00:00,9294,359,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9294,420,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9294,421,0.0,0.0,0.0,0.0,0.0767,4,4,0,1,1,0.0,0.0,0.0,0.0,0.07390080783953423
2013-01-11 04:00:00,9295,32,0.0,0.0,0.0,0.0,0.1534,4,4,0,1,1,0.0,0.0,0.0,0.0,0.1427141021991752
2013-01-11 04:00:00,9295,33,0.0,0.0,0.0,0.0,0.23,4,4,0,1,1,0.0,0.0,0.0,0.0,0.20701416938432615
2013-01-11 04:00:00,9295,39,3.2481,0.9202,1.2842,1.2075,424.903,4,4,0,1,1,1.446471824152207,0.6524293472813865,0.8260158536343696,0.791860653495978,6.05421162081138
